event_id,customer_id,event_type,event_date,device_type,traffic_source
E24715,C01088,Visit,2025-03-24,Desktop,Google
E24716,C04332,Checkout,2025-09-16,Mobile,Facebook
E24717,C02897,Add To Cart,2025-07-11,Mobile,Google
E24718,C04316,Purchase,2025-02-28,Desktop,Direct
E24719,C02063,Product View,2025-04-22,Tablet,Google
E24720,C03029,Add To Cart,2025-12-19,Tablet,Google
E24721,C01767,Checkout,2025-08-09,Desktop,Instagram
E24722,C02283,Purchase,2025-04-01,Mobile,Instagram
E24723,C04928,Checkout,2026-02-01,Mobile,Direct
E24724,C01076,Purchase,2025-02-04,Mobile,Google
E24725,C00199,Visit,2025-03-03,Mobile,Google
E24726,C04248,Visit,2024-09-09,Desktop,Facebook
E24727,C04171,Product View,2025-10-07,Desktop,Facebook
E24728,C04507,Product View,2024-07-30,Mobile,Facebook
E24729,C04240,Purchase,2025-11-27,Tablet,Google
E24730,C02573,Visit,2024-09-11,Tablet,Direct
E24731,C04704,Visit,2024-09-09,Tablet,Instagram
E24732,C03437,Visit,2024-12-16,Tablet,Direct
E24733,C02417,Visit,2024-08-13,Mobile,Direct
E24734,C04264,Add To Cart,2025-01-13,Desktop,Google
E24735,C02286,Visit,2025-04-21,Mobile,Google
E24736,C01457,Product View,2026-06-03,Mobile,Google
E24737,C00007,Product View,2025-12-07,Tablet,Google
E24738,C02089,Visit,2025-11-29,Mobile,Google
E24739,C00578,Product View,2025-03-06,Tablet,Instagram
E24740,C02949,Visit,2024-09-11,Mobile,Direct
E24741,C02754,Checkout,2025-01-19,Desktop,Google
E24742,C04003,Product View,2025-09-06,Tablet,Google
E24743,C02020,Product View,2026-05-20,Tablet,Google
E24744,C01450,Product View,2026-04-04,Mobile,Google
E24745,C03775,Product View,2026-02-25,Mobile,Direct
E24746,C00149,Add To Cart,2024-06-16,Tablet,Instagram
E24747,C02485,Visit,2025-04-27,Tablet,Google
E24748,C02442,Product View,2025-01-19,Desktop,Google
E24749,C01087,Add To Cart,2025-05-20,Mobile,Google
E24750,C02848,Purchase,2024-07-18,Mobile,Facebook
E24751,C03012,Checkout,2026-01-30,Desktop,Google
E24752,C01842,Visit,2025-02-18,Tablet,Instagram
E24753,C04930,Add To Cart,2025-06-02,Desktop,Direct
E24754,C04945,Visit,2025-03-16,Desktop,Facebook
E24755,C03859,Visit,2025-10-21,Mobile,Google
E24756,C02369,Product View,2025-08-23,Mobile,Facebook
E24757,C01030,Product View,2024-12-01,Mobile,Direct
E24758,C02437,Product View,2025-05-02,Tablet,Google
E24759,C00073,Visit,2026-04-15,Desktop,Google
E24760,C03187,Product View,2025-12-15,Tablet,Direct
E24761,C03843,Checkout,2024-08-08,Mobile,Google
E24762,C03528,Add To Cart,2024-12-17,Mobile,Google
E24763,C00727,Add To Cart,2025-03-24,Desktop,Google
E24764,C00498,Product View,2025-04-23,Desktop,Google
E24765,C03582,Add To Cart,2025-10-17,Mobile,Direct
E24766,C04392,Product View,2026-03-13,Mobile,Facebook
E24767,C03424,Visit,2024-11-18,Tablet,Facebook
E24768,C03103,Product View,2025-06-09,Desktop,Facebook
E24769,C01176,Purchase,2026-01-09,Tablet,Facebook
E24770,C01418,Product View,2026-05-28,Mobile,Instagram
E24771,C01279,Add To Cart,2025-02-05,Tablet,Instagram
E24772,C02682,Visit,2026-01-30,Desktop,Direct
E24773,C04281,Visit,2025-05-11,Mobile,Instagram
E24774,C01791,Visit,2025-04-05,Desktop,Instagram
E24775,C03990,Purchase,2025-09-28,Desktop,Instagram
E24776,C01668,Add To Cart,2025-10-21,Desktop,Google
E24777,C02275,Visit,2024-10-15,Desktop,Facebook
E24778,C04114,Product View,2024-08-13,Mobile,Direct
E24779,C01350,Visit,2026-04-25,Tablet,Direct
E24780,C01649,Product View,2025-06-06,Mobile,Google
E24781,C04573,Product View,2025-11-21,Tablet,Facebook
E24782,C02326,Add To Cart,2025-03-12,Tablet,Google
E24783,C01548,Checkout,2025-02-11,Mobile,Instagram
E24784,C01255,Add To Cart,2026-05-08,Tablet,Facebook
E24785,C02661,Visit,2025-01-05,Desktop,Google
E24786,C00363,Visit,2025-12-29,Desktop,Instagram
E24787,C01085,Purchase,2025-07-19,Mobile,Facebook
E24788,C04107,Product View,2025-05-13,Tablet,Instagram
E24789,C02164,Product View,2025-06-08,Mobile,Instagram
E24790,C03458,Checkout,2025-12-12,Mobile,Instagram
E24791,C01141,Product View,2026-03-20,Desktop,Google
E24792,C04596,Product View,2025-09-15,Desktop,Instagram
E24793,C02457,Add To Cart,2026-04-24,Desktop,Google
E24794,C00441,Product View,2025-01-21,Mobile,Google
E24795,C01702,Visit,2026-06-06,Tablet,Direct
E24796,C04245,Visit,2026-05-19,Mobile,Instagram
E24797,C00930,Visit,2026-03-22,Mobile,Direct
E24798,C01519,Product View,2025-09-23,Desktop,Facebook
E24799,C02348,Visit,2024-06-17,Mobile,Google
E24800,C01487,Visit,2024-11-25,Desktop,Facebook
E24801,C02287,Visit,2025-07-30,Mobile,Direct
E24802,C01638,Add To Cart,2025-10-11,Tablet,Facebook
E24803,C02101,Purchase,2025-05-23,Desktop,Facebook
E24804,C03210,Product View,2026-02-07,Tablet,Direct
E24805,C04898,Checkout,2026-06-02,Mobile,Facebook
E24806,C02894,Checkout,2025-09-30,Desktop,Direct
E24807,C02378,Product View,2024-08-26,Tablet,Facebook
E24808,C00818,Product View,2025-02-07,Mobile,Direct
E24809,C02403,Purchase,2025-04-02,Mobile,Facebook
E24810,C04285,Product View,2026-01-19,Mobile,Instagram
E24811,C04866,Visit,2026-04-12,Tablet,Direct
E24812,C01755,Checkout,2025-03-18,Desktop,Direct
E24813,C00659,Purchase,2026-01-24,Desktop,Direct
E24814,C02624,Product View,2025-11-22,Desktop,Facebook
E24815,C00154,Visit,2024-11-03,Desktop,Google
E24816,C04786,Visit,2025-05-28,Mobile,Facebook
E24817,C03558,Add To Cart,2026-04-08,Desktop,Instagram
E24818,C02137,Checkout,2026-05-02,Desktop,Direct
E24819,C03520,Product View,2024-08-15,Desktop,Direct
E24820,C04192,Product View,2025-10-30,Desktop,Google
E24821,C01907,Purchase,2025-04-20,Mobile,Google
E24822,C01239,Checkout,2025-08-11,Desktop,Direct
E24823,C00143,Purchase,2025-07-10,Tablet,Facebook
E24824,C01301,Visit,2025-08-30,Tablet,Direct
E24825,C04732,Purchase,2025-12-03,Desktop,Direct
E24826,C01902,Add To Cart,2024-11-21,Desktop,Facebook
E24827,C04721,Visit,2026-02-07,Tablet,Instagram
E24828,C00608,Checkout,2024-10-31,Mobile,Instagram
E24829,C00377,Checkout,2025-06-21,Desktop,Facebook
E24830,C01021,Checkout,2025-02-02,Desktop,Instagram
E24831,C00121,Checkout,2025-10-02,Tablet,Instagram
E24832,C01100,Add To Cart,2026-05-28,Mobile,Google
E24833,C01918,Product View,2025-09-21,Desktop,Facebook
E24834,C04505,Checkout,2024-09-08,Desktop,Google
E24835,C03094,Add To Cart,2025-09-29,Desktop,Google
E24836,C02230,Visit,2025-09-30,Desktop,Direct
E24837,C04524,Product View,2025-02-25,Desktop,Instagram
E24838,C04417,Product View,2026-03-20,Mobile,Instagram
E24839,C03560,Add To Cart,2025-08-02,Tablet,Direct
E24840,C00372,Product View,2025-07-09,Mobile,Instagram
E24841,C03728,Add To Cart,2026-05-23,Desktop,Instagram
E24842,C02501,Purchase,2025-05-31,Mobile,Instagram
E24843,C01936,Product View,2024-12-20,Tablet,Google
E24844,C01207,Visit,2025-01-20,Desktop,Facebook
E24845,C03904,Add To Cart,2026-05-26,Tablet,Instagram
E24846,C00474,Add To Cart,2025-03-13,Desktop,Direct
E24847,C04837,Product View,2025-02-05,Tablet,Google
E24848,C04134,Purchase,2024-09-23,Tablet,Instagram
E24849,C04318,Purchase,2025-12-10,Mobile,Instagram
E24850,C04310,Add To Cart,2026-04-13,Desktop,Google
E24851,C00023,Visit,2025-08-02,Desktop,Google
E24852,C01964,Add To Cart,2025-12-01,Desktop,Facebook
E24853,C01780,Visit,2025-08-15,Tablet,Direct
E24854,C02802,Visit,2025-11-17,Tablet,Google
E24855,C04116,Product View,2025-07-24,Tablet,Instagram
E24856,C03034,Product View,2026-05-07,Desktop,Google
E24857,C02651,Checkout,2026-01-26,Tablet,Direct
E24858,C03472,Product View,2026-02-15,Mobile,Instagram
E24859,C01915,Visit,2024-11-01,Mobile,Direct
E24860,C02061,Visit,2026-02-16,Tablet,Google
E24861,C04442,Visit,2024-06-27,Tablet,Direct
E24862,C02330,Visit,2026-01-29,Mobile,Instagram
E24863,C00375,Product View,2026-04-22,Tablet,Google
E24864,C00389,Visit,2025-02-03,Desktop,Google
E24865,C02906,Visit,2026-05-15,Mobile,Direct
E24866,C03377,Visit,2026-01-31,Mobile,Direct
E24867,C04504,Visit,2025-06-28,Mobile,Google
E24868,C02891,Product View,2025-02-02,Desktop,Instagram
E24869,C00117,Visit,2026-02-27,Mobile,Facebook
E24870,C02518,Product View,2024-09-09,Desktop,Google
E24871,C00597,Visit,2026-05-13,Mobile,Facebook
E24872,C03732,Visit,2026-01-04,Tablet,Facebook
E24873,C04807,Visit,2025-04-03,Desktop,Google
E24874,C00320,Visit,2025-08-07,Mobile,Facebook
E24875,C04503,Checkout,2025-07-05,Tablet,Direct
E24876,C02898,Visit,2026-01-31,Mobile,Google
E24877,C01890,Visit,2026-01-11,Tablet,Instagram
E24878,C00607,Product View,2026-06-03,Mobile,Facebook
E24879,C03393,Visit,2025-01-06,Desktop,Google
E24880,C04693,Visit,2024-07-22,Desktop,Facebook
E24881,C03112,Add To Cart,2025-05-07,Mobile,Facebook
E24882,C02800,Product View,2026-01-18,Desktop,Google
E24883,C01857,Add To Cart,2024-08-31,Desktop,Instagram
E24884,C02801,Visit,2024-10-23,Desktop,Direct
E24885,C00525,Product View,2025-01-04,Tablet,Google
E24886,C00676,Visit,2024-08-06,Mobile,Instagram
E24887,C00767,Visit,2024-06-24,Tablet,Direct
E24888,C02067,Visit,2025-04-07,Desktop,Facebook
E24889,C02087,Purchase,2025-04-13,Tablet,Google
E24890,C00772,Checkout,2025-07-30,Desktop,Instagram
E24891,C03011,Add To Cart,2024-10-04,Mobile,Google
E24892,C04973,Product View,2024-07-24,Mobile,Google
E24893,C01555,Product View,2025-12-15,Mobile,Direct
E24894,C03541,Checkout,2025-11-26,Mobile,Google
E24895,C02623,Add To Cart,2026-01-03,Tablet,Google
E24896,C03746,Visit,2024-11-20,Mobile,Google
E24897,C03200,Add To Cart,2024-07-20,Desktop,Facebook
E24898,C04999,Visit,2026-04-28,Mobile,Google
E24899,C01512,Checkout,2025-04-12,Tablet,Facebook
E24900,C03347,Visit,2026-01-22,Mobile,Google
E24901,C04560,Add To Cart,2024-12-18,Tablet,Direct
E24902,C02157,Add To Cart,2026-02-16,Desktop,Facebook
E24903,C00431,Visit,2025-03-04,Mobile,Google
E24904,C00022,Visit,2026-03-06,Mobile,Google
E24905,C03034,Visit,2024-10-18,Tablet,Instagram
E24906,C02749,Visit,2025-09-27,Mobile,Instagram
E24907,C02810,Purchase,2025-05-22,Desktop,Instagram
E24908,C03759,Add To Cart,2024-08-11,Mobile,Direct
E24909,C03996,Visit,2024-07-18,Mobile,Instagram
E24910,C03500,Add To Cart,2025-11-21,Desktop,Google
E24911,C02000,Purchase,2024-07-12,Mobile,Direct
E24912,C03304,Product View,2026-01-01,Mobile,Instagram
E24913,C01324,Purchase,2025-10-26,Tablet,Google
E24914,C02083,Visit,2025-02-04,Tablet,Facebook
E24915,C01614,Visit,2026-05-09,Desktop,Direct
E24916,C03554,Visit,2024-10-13,Desktop,Direct
E24917,C00773,Visit,2025-04-06,Desktop,Google
E24918,C02941,Checkout,2025-06-09,Mobile,Google
E24919,C03747,Purchase,2025-11-06,Desktop,Google
E24920,C03742,Visit,2026-03-06,Mobile,Direct
E24921,C03681,Purchase,2026-05-12,Desktop,Google
E24922,C04681,Product View,2024-08-13,Tablet,Google
E24923,C04362,Visit,2025-04-22,Mobile,Instagram
E24924,C00968,Product View,2025-05-25,Desktop,Instagram
E24925,C02773,Add To Cart,2024-10-04,Mobile,Direct
E24926,C03695,Purchase,2026-04-17,Desktop,Google
E24927,C03316,Purchase,2026-03-01,Mobile,Facebook
E24928,C01547,Checkout,2024-12-25,Mobile,Google
E24929,C04174,Product View,2026-01-09,Mobile,Facebook
E24930,C03727,Purchase,2026-04-07,Tablet,Google
E24931,C01719,Visit,2025-06-20,Mobile,Google
E24932,C02729,Product View,2026-01-23,Mobile,Facebook
E24933,C02715,Visit,2025-11-20,Tablet,Facebook
E24934,C01194,Purchase,2025-05-25,Tablet,Facebook
E24935,C04604,Visit,2024-11-30,Desktop,Google
E24936,C04922,Visit,2024-09-01,Desktop,Instagram
E24937,C03082,Add To Cart,2025-02-27,Tablet,Direct
E24938,C01395,Purchase,2024-12-18,Tablet,Google
E24939,C03923,Product View,2026-04-27,Tablet,Direct
E24940,C02240,Checkout,2025-08-26,Desktop,Google
E24941,C00958,Product View,2024-10-19,Desktop,Instagram
E24942,C03488,Add To Cart,2025-07-04,Mobile,Instagram
E24943,C04271,Visit,2025-12-23,Desktop,Direct
E24944,C02359,Visit,2024-10-25,Desktop,Google
E24945,C00156,Product View,2025-01-10,Desktop,Direct
E24946,C03232,Visit,2025-07-31,Desktop,Facebook
E24947,C02400,Visit,2024-08-10,Mobile,Instagram
E24948,C00700,Purchase,2024-10-11,Mobile,Facebook
E24949,C04150,Product View,2024-11-06,Desktop,Facebook
E24950,C00926,Visit,2024-09-29,Tablet,Instagram
E24951,C02587,Product View,2025-09-29,Mobile,Facebook
E24952,C03090,Visit,2025-04-28,Mobile,Facebook
E24953,C02682,Add To Cart,2025-12-04,Mobile,Direct
E24954,C03106,Purchase,2025-04-07,Desktop,Facebook
E24955,C04386,Add To Cart,2025-12-17,Mobile,Facebook
E24956,C00236,Product View,2024-07-21,Tablet,Instagram
E24957,C00341,Visit,2025-01-17,Tablet,Google
E24958,C03278,Product View,2024-11-24,Desktop,Direct
E24959,C03012,Product View,2025-03-22,Tablet,Direct
E24960,C03451,Product View,2025-07-08,Desktop,Instagram
E24961,C04655,Add To Cart,2024-11-24,Tablet,Facebook
E24962,C03425,Product View,2025-06-10,Tablet,Direct
E24963,C03704,Checkout,2025-10-11,Mobile,Instagram
E24964,C04451,Checkout,2025-04-26,Tablet,Instagram
E24965,C04617,Purchase,2024-10-08,Desktop,Direct
E24966,C00252,Product View,2025-09-25,Desktop,Instagram
E24967,C01790,Purchase,2026-02-08,Desktop,Google
E24968,C00894,Product View,2026-05-29,Mobile,Google
E24969,C01375,Product View,2024-07-26,Desktop,Google
E24970,C00940,Visit,2025-06-14,Mobile,Direct
E24971,C00447,Visit,2026-01-25,Desktop,Facebook
E24972,C00078,Visit,2024-11-24,Mobile,Facebook
E24973,C00383,Add To Cart,2025-06-21,Desktop,Facebook
E24974,C03731,Add To Cart,2026-04-20,Mobile,Instagram
E24975,C03428,Visit,2026-01-07,Mobile,Google
E24976,C02996,Product View,2025-05-23,Desktop,Direct
E24977,C02254,Product View,2024-08-09,Mobile,Direct
E24978,C03910,Visit,2025-04-03,Mobile,Direct
E24979,C04400,Purchase,2024-10-21,Desktop,Google
E24980,C00770,Visit,2025-12-13,Desktop,Instagram
E24981,C02310,Product View,2026-03-10,Mobile,Instagram
E24982,C02576,Add To Cart,2024-10-29,Mobile,Direct
E24983,C00068,Add To Cart,2026-05-04,Desktop,Facebook
E24984,C01594,Product View,2024-08-23,Mobile,Direct
E24985,C01498,Visit,2025-08-03,Desktop,Direct
E24986,C01264,Product View,2024-11-24,Desktop,Direct
E24987,C01523,Add To Cart,2024-07-24,Tablet,Google
E24988,C03959,Product View,2024-06-21,Desktop,Google
E24989,C03517,Visit,2026-03-23,Mobile,Facebook
E24990,C00289,Purchase,2025-02-22,Tablet,Direct
E24991,C04669,Visit,2026-03-13,Tablet,Instagram
E24992,C02352,Visit,2025-04-08,Desktop,Direct
E24993,C03852,Product View,2025-04-11,Tablet,Facebook
E24994,C00285,Checkout,2024-08-02,Tablet,Facebook
E24995,C03444,Checkout,2025-02-03,Desktop,Direct
E24996,C04474,Visit,2026-01-25,Desktop,Direct
E24997,C03544,Product View,2024-11-25,Mobile,Facebook
E24998,C01887,Checkout,2025-08-04,Mobile,Google
E24999,C02532,Purchase,2024-10-16,Desktop,Instagram
E25000,C03271,Visit,2025-05-21,Mobile,Direct
E25001,C04697,Purchase,2025-10-17,Mobile,Instagram
E25002,C01608,Product View,2025-07-16,Mobile,Facebook
E25003,C03973,Product View,2026-04-27,Desktop,Instagram
E25004,C00122,Purchase,2024-07-06,Mobile,Direct
E25005,C01725,Visit,2025-06-19,Desktop,Facebook
E25006,C00244,Visit,2025-06-27,Tablet,Facebook
E25007,C02936,Visit,2025-04-11,Tablet,Direct
E25008,C03318,Visit,2025-08-22,Desktop,Facebook
E25009,C04158,Purchase,2026-03-29,Tablet,Instagram
E25010,C02885,Visit,2024-11-18,Desktop,Google
E25011,C01093,Checkout,2025-09-16,Mobile,Facebook
E25012,C01640,Checkout,2026-03-01,Desktop,Direct
E25013,C01328,Add To Cart,2025-04-11,Tablet,Google
E25014,C03378,Product View,2025-03-20,Desktop,Instagram
E25015,C00418,Visit,2024-08-17,Mobile,Facebook
E25016,C01125,Visit,2025-05-23,Desktop,Google
E25017,C04229,Visit,2025-02-23,Mobile,Instagram
E25018,C01135,Visit,2025-06-28,Tablet,Direct
E25019,C04725,Checkout,2024-09-20,Tablet,Instagram
E25020,C03774,Checkout,2024-10-27,Desktop,Facebook
E25021,C00524,Visit,2025-10-23,Mobile,Instagram
E25022,C01958,Visit,2025-11-14,Mobile,Google
E25023,C03081,Purchase,2025-08-15,Mobile,Direct
E25024,C00754,Product View,2025-03-06,Tablet,Facebook
E25025,C02801,Add To Cart,2025-06-09,Mobile,Facebook
E25026,C04080,Visit,2026-01-16,Mobile,Direct
E25027,C00003,Visit,2024-08-23,Desktop,Facebook
E25028,C03361,Visit,2024-07-24,Tablet,Direct
E25029,C02960,Visit,2024-07-26,Mobile,Direct
E25030,C00818,Visit,2026-03-28,Desktop,Google
E25031,C04107,Product View,2024-07-24,Desktop,Instagram
E25032,C03179,Visit,2026-04-06,Mobile,Direct
E25033,C00369,Visit,2025-08-21,Tablet,Direct
E25034,C02846,Product View,2025-02-26,Mobile,Google
E25035,C02995,Purchase,2026-05-29,Mobile,Google
E25036,C03690,Visit,2025-06-08,Mobile,Direct
E25037,C00727,Add To Cart,2025-06-13,Tablet,Instagram
E25038,C00074,Visit,2025-10-28,Mobile,Instagram
E25039,C04131,Add To Cart,2024-08-12,Desktop,Facebook
E25040,C03311,Add To Cart,2024-12-26,Desktop,Google
E25041,C02508,Visit,2024-07-12,Tablet,Direct
E25042,C02156,Visit,2024-07-09,Desktop,Direct
E25043,C04968,Checkout,2026-01-19,Desktop,Facebook
E25044,C02061,Purchase,2024-11-15,Desktop,Facebook
E25045,C01810,Visit,2025-06-27,Tablet,Facebook
E25046,C04233,Product View,2024-07-24,Desktop,Instagram
E25047,C00111,Checkout,2024-08-10,Desktop,Direct
E25048,C02398,Visit,2026-04-16,Desktop,Google
E25049,C04930,Visit,2026-03-05,Tablet,Facebook
E25050,C01337,Visit,2024-09-24,Mobile,Instagram
E25051,C04358,Purchase,2025-05-14,Mobile,Instagram
E25052,C02980,Product View,2025-01-04,Mobile,Google
E25053,C00248,Purchase,2025-01-30,Mobile,Facebook
E25054,C02405,Product View,2024-11-01,Tablet,Facebook
E25055,C01567,Product View,2024-11-22,Mobile,Facebook
E25056,C02793,Add To Cart,2024-09-05,Mobile,Direct
E25057,C04871,Visit,2025-08-27,Desktop,Google
E25058,C02230,Product View,2026-04-18,Mobile,Direct
E25059,C00599,Add To Cart,2026-03-14,Mobile,Direct
E25060,C04128,Purchase,2026-05-05,Mobile,Instagram
E25061,C01706,Checkout,2025-06-01,Mobile,Google
E25062,C01214,Visit,2024-08-08,Tablet,Google
E25063,C01468,Visit,2025-01-15,Desktop,Google
E25064,C03279,Add To Cart,2025-08-30,Desktop,Facebook
E25065,C01792,Visit,2025-06-01,Tablet,Facebook
E25066,C02665,Visit,2024-12-19,Mobile,Facebook
E25067,C03118,Visit,2025-05-08,Tablet,Direct
E25068,C03543,Visit,2025-09-02,Tablet,Google
E25069,C00982,Product View,2025-07-20,Mobile,Instagram
E25070,C02774,Visit,2026-01-08,Mobile,Google
E25071,C02020,Purchase,2024-12-15,Desktop,Facebook
E25072,C00272,Product View,2024-09-06,Desktop,Facebook
E25073,C02983,Product View,2026-04-19,Mobile,Google
E25074,C01546,Visit,2025-12-30,Tablet,Google
E25075,C02566,Product View,2024-07-13,Tablet,Instagram
E25076,C01876,Checkout,2025-09-03,Tablet,Direct
E25077,C01461,Purchase,2025-11-16,Desktop,Google
E25078,C02986,Visit,2025-05-17,Tablet,Facebook
E25079,C03092,Visit,2025-07-01,Mobile,Facebook
E25080,C04892,Product View,2025-10-14,Mobile,Google
E25081,C04014,Product View,2026-01-23,Mobile,Instagram
E25082,C02180,Visit,2025-09-25,Tablet,Direct
E25083,C03639,Product View,2025-11-13,Desktop,Direct
E25084,C01996,Add To Cart,2026-04-14,Mobile,Google
E25085,C04590,Product View,2024-10-05,Tablet,Facebook
E25086,C03900,Purchase,2026-04-18,Mobile,Instagram
E25087,C04995,Visit,2025-09-25,Desktop,Facebook
E25088,C03754,Visit,2025-09-30,Mobile,Google
E25089,C01588,Product View,2025-08-16,Desktop,Direct
E25090,C00012,Visit,2024-10-12,Tablet,Google
E25091,C04920,Visit,2024-12-28,Mobile,Instagram
E25092,C04550,Checkout,2025-05-15,Mobile,Google
E25093,C04557,Visit,2024-09-01,Mobile,Facebook
E25094,C00115,Visit,2025-01-07,Mobile,Google
E25095,C03535,Purchase,2026-04-24,Tablet,Google
E25096,C03254,Visit,2025-10-02,Mobile,Instagram
E25097,C01722,Visit,2025-03-18,Desktop,Instagram
E25098,C02785,Product View,2025-11-15,Tablet,Facebook
E25099,C04311,Visit,2025-07-08,Desktop,Instagram
E25100,C04293,Visit,2024-11-20,Desktop,Direct
E25101,C00514,Product View,2025-07-02,Desktop,Google
E25102,C04647,Product View,2026-01-16,Tablet,Google
E25103,C01998,Visit,2025-03-23,Desktop,Facebook
E25104,C04218,Product View,2026-04-05,Mobile,Instagram
E25105,C03128,Add To Cart,2025-01-07,Tablet,Direct
E25106,C04535,Add To Cart,2026-05-02,Mobile,Google
E25107,C01944,Visit,2025-05-16,Mobile,Google
E25108,C00498,Visit,2026-03-20,Tablet,Google
E25109,C04413,Visit,2024-12-30,Mobile,Facebook
E25110,C04128,Checkout,2026-01-08,Mobile,Direct
E25111,C02798,Product View,2025-09-20,Desktop,Google
E25112,C00283,Visit,2024-06-12,Mobile,Direct
E25113,C00749,Product View,2024-11-17,Tablet,Facebook
E25114,C03993,Visit,2025-03-11,Desktop,Google
E25115,C02731,Product View,2026-02-07,Desktop,Direct
E25116,C00088,Product View,2024-12-19,Tablet,Instagram
E25117,C03895,Product View,2026-01-11,Mobile,Google
E25118,C04352,Product View,2025-11-09,Tablet,Google
E25119,C01134,Product View,2024-06-24,Mobile,Direct
E25120,C04863,Visit,2025-03-08,Mobile,Instagram
E25121,C04335,Visit,2024-11-08,Desktop,Direct
E25122,C04385,Product View,2024-12-29,Mobile,Google
E25123,C03831,Visit,2026-03-19,Mobile,Instagram
E25124,C03411,Visit,2025-12-27,Desktop,Facebook
E25125,C01923,Visit,2024-11-14,Desktop,Direct
E25126,C04879,Visit,2025-09-18,Mobile,Direct
E25127,C04153,Product View,2025-11-13,Desktop,Instagram
E25128,C03759,Visit,2025-11-18,Mobile,Facebook
E25129,C00025,Product View,2024-10-14,Tablet,Instagram
E25130,C01975,Add To Cart,2026-03-01,Mobile,Google
E25131,C04085,Product View,2025-04-03,Tablet,Facebook
E25132,C04779,Purchase,2026-02-13,Desktop,Google
E25133,C00896,Purchase,2024-06-11,Tablet,Instagram
E25134,C01942,Visit,2025-10-15,Mobile,Google
E25135,C02937,Visit,2024-09-16,Desktop,Instagram
